"Date","Price","Open","High","Low","Vol.","Change %"
"12/04/2023","39.20","39.10","39.50","39.10","23.37M","0.26%"
"12/05/2023","39.50","39.20","39.50","39.20","23.00M","0.77%"
"12/06/2023","39.70","39.50","40.00","39.55","76.70M","0.51%"
"12/07/2023","39.00","39.70","39.50","39.00","21.21M","-1.76%"
"12/08/2023","39.10","39.00","39.20","39.05","19.68M","0.26%"
"12/11/2023","39.25","39.10","39.50","39.00","9.99M","0.38%"
"12/12/2023","39.50","39.25","39.50","39.20","21.59M","0.64%"
"12/13/2023","39.90","39.50","39.90","39.50","49.43M","1.01%"
"12/14/2023","39.90","39.90","39.95","39.75","18.78M","0.00%"
"12/15/2023","39.90","39.90","39.90","39.60","51.08M","0.00%"
"12/18/2023","39.60","39.90","39.65","39.60","10.96M","-0.75%"
"12/19/2023","39.70","39.60","39.75","39.60","22.76M","0.25%"
"12/20/2023","40.00","39.70","40.10","39.95","89.45M","0.76%"
"12/21/2023","40.00","40.00","40.15","40.00","43.59M","0.00%"
"12/22/2023","40.05","40.00","40.10","40.00","20.71M","0.12%"
"12/27/2023","40.25","40.50","40.50","40.00","20.47M","0.50%"
"12/28/2023","40.05","40.25","40.50","40.05","7.25M","-0.50%"
"12/29/2023","40.50","40.05","41.40","40.00","12.00M","1.12%"
"01/02/2024","40.10","40.50","41.00","40.10","14.84M","-0.99%"
"01/03/2024","41.50","40.10","41.75","40.40","9.40M","3.49%"
"01/04/2024","42.00","41.50","42.15","41.05","12.14M","1.20%"
"01/05/2024","42.50","42.00","43.35","42.00","30.51M","1.19%"
"01/08/2024","44.00","42.50","44.00","42.70","5.23M","3.53%"
"01/09/2024","48.20","44.00","48.40","43.50","45.13M","9.55%"
"01/10/2024","44.00","48.20","48.80","43.55","70.50M","-8.71%"
"01/11/2024","45.00","44.00","46.00","42.65","13.83M","2.27%"
"01/12/2024","46.30","45.00","46.45","45.10","10.03M","2.89%"
"01/15/2024","46.35","46.30","46.35","46.00","6.36M","0.11%"
"01/16/2024","47.35","46.35","47.50","46.50","6.49M","2.16%"
"01/17/2024","46.50","47.35","47.35","46.45","7.80M","-1.80%"
"01/18/2024","45.50","46.50","46.25","45.00","63.44M","-2.15%"
"01/19/2024","44.10","45.50","45.50","44.10","12.10M","-3.08%"
"01/22/2024","44.10","44.10","44.45","44.00","9.99M","0.00%"
"01/23/2024","42.55","44.10","43.00","41.05","20.01M","-3.51%"
"01/24/2024","42.75","42.55","42.75","42.30","8.76M","0.47%"
"01/25/2024","43.80","42.75","44.00","42.00","22.20M","2.46%"
"01/26/2024","43.95","43.80","44.00","43.50","24.65M","0.34%"
"01/29/2024","43.75","43.95","45.95","43.45","33.34M","-0.46%"
"01/30/2024","41.00","43.75","43.00","40.10","18.90M","-6.29%"
"01/31/2024","37.00","41.00","40.75","36.90","47.91M","-9.76%"
"02/01/2024","40.70","37.00","40.70","36.15","32.37M","10.00%"
