"Date","Price","Open","High","Low","Vol.","Change %"
"08/15/2025","168.60","168.60","168.60","168.60","297.83K","0.00%"
"08/18/2025","168.60","168.60","168.60","168.60","1.93M","0.00%"
"08/19/2025","168.60","168.60","168.60","168.60","635.29K","0.00%"
"08/20/2025","168.60","168.60","168.60","168.60","566.93K","0.00%"
"08/21/2025","151.80","168.60","151.80","151.80","422.21K","-9.96%"
"08/22/2025","151.80","151.80","151.80","151.80","427.71K","0.00%"
"08/25/2025","151.80","151.80","151.80","151.80","755.66K","0.00%"
"08/26/2025","151.80","151.80","151.80","151.80","1.20M","0.00%"
"08/27/2025","151.80","151.80","151.80","151.80","594.03K","0.00%"
"08/28/2025","151.80","151.80","151.80","151.80","173.74K","0.00%"
"08/29/2025","151.80","151.80","151.80","151.80","300.37K","0.00%"
"09/01/2025","151.80","151.80","151.80","151.80","1.17M","0.00%"
"09/02/2025","151.80","151.80","151.80","151.80","706.90K","0.00%"
"09/03/2025","151.80","151.80","151.80","151.80","315.80K","0.00%"
"09/04/2025","151.80","151.80","151.80","151.80","159.55K","0.00%"
"09/08/2025","151.80","151.80","151.80","151.80","1.40M","0.00%"
"09/09/2025","151.80","151.80","151.80","151.80","280.02K","0.00%"
"09/10/2025","151.80","151.80","151.80","151.80","405.05K","0.00%"
"09/11/2025","151.80","151.80","151.80","151.80","474.41K","0.00%"
"09/12/2025","151.80","151.80","151.80","151.80","834.50K","0.00%"
"09/15/2025","151.80","151.80","151.80","151.80","717.93K","0.00%"
"09/16/2025","151.80","151.80","151.80","151.80","430.54K","0.00%"
"09/17/2025","151.80","151.80","151.80","151.80","187.32K","0.00%"
"09/18/2025","151.80","151.80","151.80","151.80","230.76K","0.00%"
"09/19/2025","151.80","151.80","151.80","151.80","153.02K","0.00%"
"09/22/2025","151.80","151.80","151.80","151.80","324.79K","0.00%"
"09/23/2025","151.80","151.80","151.80","151.80","1.15M","0.00%"
"09/24/2025","151.80","151.80","151.80","151.80","401.98K","0.00%"
"09/25/2025","151.80","151.80","151.80","151.80","232.70K","0.00%"
"09/26/2025","151.80","151.80","151.80","151.80","334.27K","0.00%"
"09/29/2025","160.00","151.80","160.00","160.00","445.08K","5.40%"
"09/30/2025","160.00","160.00","160.00","160.00","281.28K","0.00%"
"10/02/2025","160.00","160.00","160.00","160.00","291.44K","0.00%"
"10/03/2025","160.00","160.00","160.00","160.00","344.10K","0.00%"
"10/06/2025","160.00","160.00","160.00","160.00","395.27K","0.00%"
"10/07/2025","160.00","160.00","160.00","160.00","390.27K","0.00%"
"10/08/2025","160.00","160.00","160.00","160.00","281.95K","0.00%"
"10/09/2025","159.00","160.00","159.00","159.00","382.07K","-0.63%"
"10/10/2025","159.00","159.00","159.00","159.00","377.87K","0.00%"
"10/13/2025","159.00","159.00","159.00","159.00","433.77K","0.00%"
"10/14/2025","160.00","159.00","160.00","160.00","451.95K","0.63%"
"10/15/2025","160.00","160.00","160.00","160.00","578.86K","0.00%"
"10/16/2025","160.00","160.00","160.00","160.00","276.26K","0.00%"
"10/17/2025","160.00","160.00","160.00","160.00","739.73K","0.00%"
"10/20/2025","170.00","160.00","170.00","170.00","339.47K","6.25%"
"10/21/2025","170.00","170.00","170.00","169.00","874.99K","0.00%"
"10/22/2025","172.00","170.00","172.00","172.00","558.65K","1.18%"
"10/23/2025","177.00","172.00","177.00","177.00","1.78M","2.91%"
"10/24/2025","180.00","177.00","180.00","180.00","1.14M","1.69%"
"10/27/2025","180.00","180.00","180.00","180.00","4.08M","0.00%"
"10/28/2025","180.00","180.00","180.00","180.00","3.88M","0.00%"
"10/29/2025","175.00","180.00","185.00","175.00","3.59M","-2.78%"
"10/30/2025","175.00","175.00","175.00","175.00","3.34M","0.00%"
"10/31/2025","180.00","175.00","180.00","180.00","4.89M","2.86%"
"11/03/2025","180.00","180.00","180.00","180.00","2.43M","0.00%"
"11/04/2025","180.00","180.00","180.00","180.00","285.31K","0.00%"
"11/05/2025","180.00","180.00","180.00","180.00","113.49K","0.00%"
"11/06/2025","180.00","180.00","180.00","180.00","212.69K","0.00%"
"11/07/2025","180.00","180.00","180.00","180.00","354.99K","0.00%"
"11/10/2025","180.00","180.00","180.00","180.00","298.91K","0.00%"
"11/11/2025","162.00","180.00","162.00","162.00","274.02K","-10.00%"
"11/12/2025","162.00","165.00","165.00","155.00","2.52M","0.00%"
"11/13/2025","162.00","162.00","162.00","162.00","452.23K","0.00%"
"11/14/2025","168.00","162.00","168.00","168.00","511.55K","3.70%"
"11/17/2025","168.00","168.00","168.00","168.00","659.38K","0.00%"
"11/18/2025","168.00","168.00","168.00","168.00","330.95K","0.00%"
"11/19/2025","168.00","168.00","168.00","168.00","649.39K","0.00%"
"11/20/2025","168.00","168.00","168.00","168.00","200.87K","0.00%"
"11/21/2025","168.00","168.00","168.00","168.00","137.60K","0.00%"
"11/24/2025","168.00","168.00","168.00","168.00","138.94K","0.00%"
"11/25/2025","168.00","168.00","168.00","168.00","119.40K","0.00%"
"11/26/2025","160.00","168.00","160.00","151.20","688.61K","-4.76%"
"11/27/2025","160.00","160.00","160.00","160.00","750.58K","0.00%"
"11/28/2025","160.00","160.00","160.00","160.00","721.95K","0.00%"
"12/01/2025","160.00","160.00","160.00","160.00","609.62K","0.00%"
