"Date","Price","Open","High","Low","Vol.","Change %"
"03/08/2023","285.00","280.00","285.00","285.00","7.32M","1.79%"
"03/09/2023","288.00","285.00","288.00","288.00","666.03K","1.05%"
"03/10/2023","288.00","288.00","288.00","288.00","112.77K","0.00%"
"03/13/2023","288.00","288.00","288.00","288.00","82.89K","0.00%"
"03/14/2023","288.00","288.00","288.00","288.00","373.43K","0.00%"
"03/15/2023","288.00","288.00","288.00","288.00","542.14K","0.00%"
"03/16/2023","288.00","288.00","288.00","288.00","25.10K","0.00%"
"03/17/2023","288.00","288.00","288.00","288.00","22.60K","0.00%"
"03/20/2023","288.00","288.00","288.00","288.00","628.21K","0.00%"
"03/21/2023","288.00","288.00","288.00","288.00","70.30K","0.00%"
"03/22/2023","288.00","288.00","288.00","288.00","10.26K","0.00%"
"03/23/2023","288.00","288.00","288.00","288.00","203.86K","0.00%"
"03/24/2023","288.00","288.00","288.00","288.00","178.64K","0.00%"
"03/27/2023","288.00","288.00","288.00","288.00","52.86K","0.00%"
"03/28/2023","276.00","288.00","276.00","276.00","488.09K","-4.17%"
"03/29/2023","290.00","276.00","290.00","290.00","213.73K","5.07%"
"03/30/2023","290.00","290.00","290.00","290.00","93.35K","0.00%"
"03/31/2023","270.00","270.00","270.00","270.00","103.17K","-6.90%"
"04/03/2023","270.00","270.00","270.00","270.00","69.40K","0.00%"
"04/04/2023","270.00","270.00","270.00","270.00","1.03M","0.00%"
"04/05/2023","270.00","270.00","270.00","270.00","79.20K","0.00%"
"04/06/2023","270.00","270.00","270.00","270.00","138.85K","0.00%"
"04/11/2023","270.00","270.00","270.00","270.00","89.76K","0.00%"
"04/12/2023","270.00","270.00","270.00","270.00","235.24K","0.00%"
"04/13/2023","270.00","270.00","270.00","270.00","92.81K","0.00%"
"04/14/2023","270.00","270.00","270.00","270.00","84.52K","0.00%"
"04/17/2023","270.00","270.00","270.00","270.00","62.69K","0.00%"
"04/18/2023","270.00","270.00","270.00","270.00","35.85K","0.00%"
"04/19/2023","270.00","270.00","270.00","270.00","34.94K","0.00%"
"04/20/2023","270.00","270.00","270.00","260.00","730.02K","0.00%"
"04/25/2023","270.00","270.00","270.00","270.00","174.87K","0.00%"
"04/26/2023","270.00","270.00","270.00","270.00","441.56K","0.00%"
"04/27/2023","270.00","270.00","270.00","270.00","411.02K","0.00%"
"04/28/2023","270.00","270.00","270.00","270.00","1.30M","0.00%"
"05/02/2023","270.00","270.00","270.00","270.00","1.02M","0.00%"
"05/03/2023","270.00","270.00","270.00","270.00","559.21K","0.00%"
"05/04/2023","270.00","270.00","270.00","270.00","62.93K","0.00%"
"05/05/2023","270.00","270.00","270.00","270.00","52.59K","0.00%"
"05/08/2023","270.00","270.00","270.00","270.00","286.01K","0.00%"
"05/09/2023","270.00","270.00","270.00","270.00","771.63K","0.00%"
"05/10/2023","270.00","270.00","270.00","270.00","120.21K","0.00%"
"05/11/2023","270.00","270.00","270.00","270.00","96.73K","0.00%"
"05/12/2023","270.00","270.00","270.00","270.00","166.26K","0.00%"
"05/15/2023","270.00","270.00","270.00","270.00","51.78K","0.00%"
"05/16/2023","270.00","270.00","270.00","270.00","114.44K","0.00%"
"05/17/2023","270.00","270.00","270.00","270.00","212.98K","0.00%"
"05/18/2023","270.00","270.00","270.00","270.00","21.56K","0.00%"
"05/19/2023","270.00","270.00","270.00","270.00","63.92K","0.00%"
"05/22/2023","270.00","270.00","270.00","270.00","89.24K","0.00%"
"05/23/2023","270.00","270.00","270.00","270.00","710.46K","0.00%"
"05/24/2023","270.00","270.00","270.00","270.00","81.35K","0.00%"
"05/25/2023","270.00","270.00","270.00","270.00","386.11K","0.00%"
"05/26/2023","270.00","270.00","270.00","270.00","260.01K","0.00%"
"05/30/2023","290.00","270.00","290.00","270.00","2.77M","7.41%"
"05/31/2023","290.00","290.00","290.00","290.00","346.51K","0.00%"
"06/01/2023","290.00","290.00","290.00","290.00","772.37K","0.00%"
"06/02/2023","290.00","290.00","290.00","290.00","476.49K","0.00%"
"06/05/2023","290.00","290.00","290.00","290.00","150.51K","0.00%"
"06/06/2023","290.00","290.00","290.00","290.00","301.21K","0.00%"
