"Date","Price","Open","High","Low","Vol.","Change %"
"12/23/2024","178.00","175.50","180.00","178.00","3.32M","1.42%"
"12/24/2024","194.00","178.00","194.00","194.00","1.58M","8.99%"
"12/27/2024","194.00","194.00","194.00","194.00","2.13M","0.00%"
"12/30/2024","207.80","194.00","207.80","207.80","3.13M","7.11%"
"12/31/2024","200.00","207.80","200.90","200.00","1.80M","-3.75%"
"01/02/2025","200.00","200.00","200.00","200.00","793.99K","0.00%"
"01/03/2025","200.00","200.00","200.00","200.00","1.12M","0.00%"
"01/06/2025","200.00","200.00","204.80","200.00","1.86M","0.00%"
"01/07/2025","200.00","200.00","200.00","200.00","1.15M","0.00%"
"01/08/2025","220.00","200.00","220.00","207.00","1.91M","10.00%"
"01/09/2025","242.00","220.00","242.00","242.00","4.81M","10.00%"
"01/10/2025","242.00","242.00","242.00","242.00","2.28M","0.00%"
"01/13/2025","242.00","242.00","242.00","242.00","557.37K","0.00%"
"01/14/2025","233.00","242.00","233.00","233.00","1.46M","-3.72%"
"01/15/2025","233.00","233.00","233.00","233.00","1.49M","0.00%"
"01/16/2025","233.00","233.00","233.00","233.00","1.92M","0.00%"
"01/17/2025","233.00","233.00","233.00","233.00","1.12M","0.00%"
"01/20/2025","233.00","233.00","233.00","227.00","3.73M","0.00%"
"01/21/2025","256.30","233.00","256.30","256.30","6.52M","10.00%"
"01/22/2025","247.00","256.30","247.00","247.00","2.14M","-3.63%"
"01/23/2025","245.00","247.00","246.90","240.10","3.41M","-0.81%"
"01/24/2025","247.90","245.00","247.90","247.90","1.53M","1.18%"
"01/27/2025","250.00","247.90","250.00","250.00","2.07M","0.85%"
"01/28/2025","250.00","250.00","250.00","250.00","3.46M","0.00%"
"01/29/2025","250.00","250.00","250.00","250.00","1.24M","0.00%"
"01/30/2025","250.00","250.00","250.00","250.00","1.10M","0.00%"
"01/31/2025","250.00","250.00","250.00","250.00","338.74K","0.00%"
"02/03/2025","253.10","250.00","254.00","251.00","2.85M","1.24%"
"02/04/2025","255.00","253.10","255.00","255.00","1.49M","0.75%"
"02/05/2025","255.00","255.00","255.50","255.00","5.46M","0.00%"
"02/06/2025","255.00","255.00","255.00","255.00","1.24M","0.00%"
"02/07/2025","255.00","255.00","255.00","255.00","629.29K","0.00%"
"02/10/2025","255.00","255.00","255.00","255.00","679.13K","0.00%"
"02/11/2025","255.00","255.00","255.00","255.00","547.33K","0.00%"
