"Date","Price","Open","High","Low","Vol.","Change %"
"12/11/2023","71,669.91","71,559.10","71,685.84","71,503.35","375.31M","0.18%"
"12/12/2023","71,907.26","71,669.91","71,907.26","71,641.05","319.41M","0.33%"
"12/13/2023","72,299.79","71,907.26","72,300.61","71,907.26","433.18M","0.55%"
"12/14/2023","72,455.83","72,299.79","72,539.04","72,299.79","446.58M","0.22%"
"12/15/2023","72,389.23","72,458.76","72,671.03","72,368.30","307.15M","-0.09%"
"12/18/2023","72,404.91","72,389.23","72,413.13","72,276.75","324.15M","0.02%"
"12/19/2023","72,470.10","72,404.91","72,489.21","72,320.32","411.06M","0.09%"
"12/20/2023","73,397.71","72,470.10","73,402.67","72,470.10","552.22M","1.28%"
"12/21/2023","74,289.02","73,397.71","74,292.82","73,397.71","760.93M","1.21%"
"12/22/2023","74,023.27","74,288.88","74,430.47","73,993.49","423.20M","-0.36%"
"12/27/2023","73,768.64","74,034.23","74,249.15","73,717.60","432.91M","-0.34%"
"12/28/2023","74,502.58","73,768.64","74,502.58","73,734.59","384.58M","0.99%"
"12/29/2023","74,773.85","74,480.29","74,850.26","74,366.97","368.60M","0.36%"
"01/02/2024","75,990.88","74,773.98","76,034.56","74,747.64","515.81M","1.63%"
"01/03/2024","77,537.57","75,990.16","77,548.01","75,990.16","927.56M","2.04%"
"01/04/2024","78,020.54","77,544.52","78,179.12","77,544.52","984.19M","0.62%"
"01/05/2024","79,664.66","78,020.54","79,696.01","78,014.39","892.68M","2.11%"
"01/08/2024","80,328.58","79,664.66","80,328.58","79,562.13","1.19B","0.83%"
"01/09/2024","83,191.84","80,328.58","83,240.25","80,302.25","1.41B","3.56%"
"01/10/2024","82,024.38","83,204.47","83,234.64","81,413.08","1.64B","-1.40%"
"01/11/2024","82,597.08","82,024.38","82,647.54","81,640.42","877.25M","0.70%"
"01/12/2024","83,042.96","82,597.08","83,084.99","82,587.83","600.63M","0.54%"
"01/15/2024","84,640.89","83,029.97","84,640.89","82,949.40","807.50M","1.92%"
"01/16/2024","87,971.10","84,640.89","88,009.79","84,640.89","1.09B","3.93%"
"01/17/2024","90,063.25","87,971.10","90,234.77","87,971.10","1.30B","2.38%"
"01/18/2024","91,896.97","90,063.25","91,901.79","89,974.79","1.14B","2.04%"
"01/19/2024","94,538.12","91,891.55","94,538.12","91,793.80","844.49M","2.87%"
"01/22/2024","95,768.12","94,538.12","96,307.46","94,538.12","721.81M","1.30%"
"01/23/2024","98,616.97","95,768.12","98,947.31","95,732.95","747.51M","2.97%"
"01/24/2024","101,571.11","98,616.97","101,571.11","98,613.62","488.49M","3.00%"
"01/25/2024","102,149.93","101,571.11","102,149.93","101,470.48","504.19M","0.57%"
"01/26/2024","102,401.88","102,150.19","102,446.90","102,080.24","519.39M","0.25%"
"01/29/2024","104,674.67","102,401.88","105,005.75","100,682.64","689.93M","2.22%"
"01/30/2024","103,110.15","104,699.66","104,706.12","102,885.14","648.95M","-1.49%"
"01/31/2024","101,154.46","103,154.72","104,467.07","101,115.56","749.00M","-1.90%"
"02/01/2024","102,802.25","101,032.60","102,818.72","100,573.39","861.00M","1.63%"
"02/02/2024","104,421.23","102,804.77","104,590.52","102,804.77","943.33M","1.57%"
"02/05/2024","103,659.81","104,421.23","104,964.59","103,648.33","841.44M","-0.73%"
"02/06/2024","102,108.05","103,659.81","103,784.49","102,033.20","494.09M","-1.50%"
"02/07/2024","102,106.31","102,108.05","102,369.02","101,937.03","341.31M","0.00%"
"02/08/2024","101,227.67","102,106.31","102,106.31","100,660.97","478.28M","-0.86%"
"02/09/2024","101,858.37","101,257.38","102,011.43","101,192.24","321.78M","0.62%"
"02/12/2024","102,042.32","101,858.37","102,134.77","101,703.32","242.32M","0.18%"
"02/13/2024","101,707.70","102,042.32","102,062.10","101,585.71","262.91M","-0.33%"
"02/14/2024","103,498.28","101,708.50","104,260.66","101,708.50","426.75M","1.76%"
"02/15/2024","104,100.00","103,498.28","104,475.14","103,498.28","284.39M","0.58%"
"02/16/2024","105,722.78","104,856.60","105,740.36","104,856.60","342.42M","1.56%"
"02/19/2024","102,393.23","105,722.78","106,087.84","102,395.21","270.76M","-3.15%"
"02/20/2024","101,060.67","102,393.23","102,690.03","101,047.68","256.04M","-1.30%"
"02/21/2024","101,362.38","101,061.94","101,562.34","101,061.94","302.55M","0.30%"
"02/22/2024","101,239.10","101,362.38","101,465.65","101,236.51","252.88M","-0.12%"
"02/23/2024","102,088.30","101,239.10","102,099.55","101,177.81","290.89M","0.84%"
"02/26/2024","101,995.53","102,088.07","102,340.40","101,852.39","294.22M","-0.09%"
"02/27/2024","100,582.89","101,995.53","102,026.73","100,582.89","280.31M","-1.39%"
"02/28/2024","99,302.57","100,495.20","100,495.20","99,283.18","396.12M","-1.27%"
"02/29/2024","99,980.30","99,266.02","99,987.41","98,939.56","542.85M","0.68%"
"03/01/2024","98,751.98","99,980.30","100,798.70","98,708.14","367.39M","-1.23%"
"03/04/2024","98,847.89","98,751.98","99,290.05","98,503.61","428.99M","0.10%"
"03/05/2024","99,190.46","98,759.81","99,192.82","98,376.48","397.92M","0.35%"
"03/06/2024","99,591.64","99,057.15","99,653.22","99,033.51","416.34M","0.40%"
